from_id,to_id,travel_time
33,02_,67
33,03_Qods Highschool,45
33,04_استعدادهای درخشان شهیدان شالباف,73
33,05_Sepide Kashani,54
33,06_Bokharaei High School,61
33,07_Tohid school,46
33,08_Pasargad High Scored,53
33,09_Farzanegan Sampad (NODET) High school,62
33,10_,62
33,11_,52
33,12_Pasdaran highschool,34
33,13_,71
33,14_,39
33,15_,28
33,16_,65
33,17_,62
33,18_,58
33,19_Erfan,56
33,20_Khatamol anbia Technical School,61
33,21_Enghelab-e-Eslami Technical school,63
33,22_Shahed,54
33,23_Shahed,53
33,24_,57
33,25_,50
33,26_Chamran,48
33,27_Nourozian School,51
33,28_Nourozian School Building,51
33,29_,20
33,30_,18
33,31_,45
33,32_Shahed School,62
33,33_Martyr Babayi elites Highschool,58
33,34_,50
33,35_Jaberebn e Hayyan,71
33,36_Nejatiye,68
33,37_,48
33,38_,41
33,39_Daneshmand High School,77
33,40_Amin Rambood,35
33,41_,48
33,42_,57
33,43_Reshadat,56
33,44_,44
33,45_,45
33,46_,66
33,47_,64
33,48_,27
33,49_Sadra,53
33,50_,74
33,51_Tarbiat,56
33,52_,67
33,53_Exceptional Children School,69
33,54_Shahidi,31
33,55_Ayande Sazan Novin,79
33,56_Erfan High School,59
33,57_Dehkhoda And Farabi High school,39
33,58_,39
33,59_Shirodi and Haj Seyed Fazlollah Ghavam,40
33,60_Sheykh e Toosi and Kalini,40
33,61_,33
33,62_Abdollahi School,72
33,63_Sa'adat School,73
33,64_Valiasr,37
33,65_Aghmashe High School,47
33,66_,48
33,67_,57
33,68_,57
33,69_Hemmat School,48
33,70_,26
33,71_,63
33,72_,75
33,73_,63
33,74_,57
33,75_,55
33,76_,56
33,77_,64
33,78_,65
33,79_Allame Jafari High school,73
33,80_,66
33,81_,46
33,82_,48
36,01_Mohammad Taghi Nourozi,37
36,02_,56
36,03_Qods Highschool,32
36,04_استعدادهای درخشان شهیدان شالباف,58
36,05_Sepide Kashani,44
36,06_Bokharaei High School,46
36,07_Tohid school,34
36,08_Pasargad High Scored,35
36,09_Farzanegan Sampad (NODET) High school,47
36,10_,51
36,11_,35
36,12_Pasdaran highschool,29
36,13_,56
36,14_,26
36,15_,27
36,16_,50
36,17_,47
36,18_,43
36,19_Erfan,41
36,20_Khatamol anbia Technical School,46
36,21_Enghelab-e-Eslami Technical school,48
36,22_Shahed,39
36,23_Shahed,38
36,24_,43
36,25_,39
36,26_Chamran,43
36,27_Nourozian School,39
36,28_Nourozian School Building,39
36,29_,8
36,30_,9
36,31_,32
36,32_Shahed School,47
36,33_Martyr Babayi elites Highschool,43
36,34_,39
36,35_Jaberebn e Hayyan,56
36,36_Nejatiye,53
36,37_,42
36,38_,29
36,39_Daneshmand High School,62
36,40_Amin Rambood,30
36,41_,43
36,42_,43
36,43_Reshadat,41
36,44_,39
36,45_,40
36,46_,51
36,47_,49
36,48_,7
36,49_Sadra,38
36,50_,63
36,51_Tarbiat,53
36,52_,61
36,53_Exceptional Children School,63
36,54_Shahidi,26
36,55_Ayande Sazan Novin,64
36,56_Erfan High School,44
36,57_Dehkhoda And Farabi High school,34
36,58_,34
36,59_Shirodi and Haj Seyed Fazlollah Ghavam,35
36,60_Sheykh e Toosi and Kalini,35
36,61_,22
36,62_Abdollahi School,57
36,63_Sa'adat School,58
36,64_Valiasr,26
36,65_Aghmashe High School,33
36,66_,43
36,67_,44
36,68_,44
36,69_Hemmat School,43
36,70_,6
36,71_,48
36,72_,64
36,73_,57
36,74_,54
36,75_,52
36,76_,53
36,77_,58
36,78_,59
36,79_Allame Jafari High school,66
36,80_,51
36,81_,32
36,82_,42
37,01_Mohammad Taghi Nourozi,46
37,02_,57
37,03_Qods Highschool,35
37,04_استعدادهای درخشان شهیدان شالباف,63
37,05_Sepide Kashani,45
37,06_Bokharaei High School,51
37,07_Tohid school,36
37,08_Pasargad High Scored,43
37,09_Farzanegan Sampad (NODET) High school,52
37,10_,52
37,11_,42
37,12_Pasdaran highschool,24
37,13_,61
37,14_,29
37,15_,20
37,16_,55
37,17_,52
37,18_,48
37,19_Erfan,46
37,20_Khatamol anbia Technical School,51
37,21_Enghelab-e-Eslami Technical school,53
37,22_Shahed,44
37,23_Shahed,43
37,24_,47
37,25_,40
37,26_Chamran,38
37,27_Nourozian School,41
37,28_Nourozian School Building,41
37,29_,9
37,30_,7
37,31_,35
37,32_Shahed School,52
37,33_Martyr Babayi elites Highschool,48
37,34_,40
37,35_Jaberebn e Hayyan,61
37,36_Nejatiye,58
37,37_,38
37,38_,31
37,39_Daneshmand High School,67
37,40_Amin Rambood,25
37,41_,37
37,42_,47
37,43_Reshadat,46
37,44_,34
37,45_,35
37,46_,56
37,47_,54
37,48_,16
37,49_Sadra,43
37,50_,64
37,51_Tarbiat,48
37,52_,58
37,53_Exceptional Children School,60
37,54_Shahidi,21
37,55_Ayande Sazan Novin,69
37,56_Erfan High School,49
37,57_Dehkhoda And Farabi High school,29
37,58_,29
37,59_Shirodi and Haj Seyed Fazlollah Ghavam,30
37,60_Sheykh e Toosi and Kalini,30
37,61_,23
37,62_Abdollahi School,62
37,63_Sa'adat School,63
37,64_Valiasr,27
37,65_Aghmashe High School,37
37,66_,38
37,67_,47
37,68_,47
37,69_Hemmat School,38
37,70_,18
37,71_,53
37,72_,65
37,73_,54
37,74_,49
37,75_,47
37,76_,48
37,77_,55
37,78_,56
37,79_Allame Jafari High school,63
37,80_,56
37,81_,36
37,82_,38
38,01_Mohammad Taghi Nourozi,48
38,02_,57
38,03_Qods Highschool,40
38,04_استعدادهای درخشان شهیدان شالباف,62
38,05_Sepide Kashani,42
38,06_Bokharaei High School,50
38,07_Tohid school,37
38,08_Pasargad High Scored,47
38,09_Farzanegan Sampad (NODET) High school,52
38,10_,52
38,11_,47
38,12_Pasdaran highschool,25
38,13_,60
38,14_,35
38,15_,15
38,16_,56
38,17_,53
38,18_,47
38,19_Erfan,45
38,20_Khatamol anbia Technical School,51
38,21_Enghelab-e-Eslami Technical school,53
38,22_Shahed,45
38,23_Shahed,44
38,24_,46
38,25_,39
38,26_Chamran,36
38,27_Nourozian School,40
38,28_Nourozian School Building,40
38,29_,17
38,30_,16
38,31_,36
38,32_Shahed School,52
38,33_Martyr Babayi elites Highschool,49
38,34_,39
38,35_Jaberebn e Hayyan,60
38,36_Nejatiye,57
38,37_,38
38,38_,31
38,39_Daneshmand High School,66
38,40_Amin Rambood,27
38,41_,36
38,42_,46
38,43_Reshadat,45
38,44_,33
38,45_,34
38,46_,58
38,47_,56
38,48_,20
38,49_Sadra,42
38,50_,64
38,51_Tarbiat,44
38,52_,57
38,53_Exceptional Children School,59
38,54_Shahidi,22
38,55_Ayande Sazan Novin,68
38,56_Erfan High School,48
38,57_Dehkhoda And Farabi High school,30
38,58_,30
38,59_Shirodi and Haj Seyed Fazlollah Ghavam,31
38,60_Sheykh e Toosi and Kalini,31
38,61_,23
38,62_Abdollahi School,62
38,63_Sa'adat School,62
38,64_Valiasr,30
38,65_Aghmashe High School,43
38,66_,37
38,67_,46
38,68_,46
38,69_Hemmat School,37
38,70_,25
38,71_,52
38,72_,65
38,73_,53
38,74_,45
38,75_,43
38,76_,44
38,77_,54
38,78_,55
38,79_Allame Jafari High school,63
38,80_,55
38,81_,42
38,82_,38
39,01_Mohammad Taghi Nourozi,53
39,02_,53
39,03_Qods Highschool,47
39,04_استعدادهای درخشان شهیدان شالباف,60
39,05_Sepide Kashani,42
39,06_Bokharaei High School,48
39,07_Tohid school,40
39,08_Pasargad High Scored,56
39,09_Farzanegan Sampad (NODET) High school,53
39,10_,48
39,11_,56
39,12_Pasdaran highschool,27
39,13_,59
39,14_,42
39,15_,19
39,16_,57
39,17_,54
39,18_,48
39,19_Erfan,46
39,20_Khatamol anbia Technical School,52
39,21_Enghelab-e-Eslami Technical school,54
39,22_Shahed,46
39,23_Shahed,45
39,24_,47
39,25_,40
39,26_Chamran,35
39,27_Nourozian School,41
39,28_Nourozian School Building,41
39,29_,26
39,30_,25
39,31_,38
39,32_Shahed School,53
39,33_Martyr Babayi elites Highschool,50
39,34_,40
39,35_Jaberebn e Hayyan,61
39,36_Nejatiye,58
39,37_,40
39,38_,33
39,39_Daneshmand High School,67
39,40_Amin Rambood,30
39,41_,34
39,42_,44
39,43_Reshadat,43
39,44_,34
39,45_,35
39,46_,60
39,47_,58
39,48_,28
39,49_Sadra,43
39,50_,60
39,51_Tarbiat,40
39,52_,53
39,53_Exceptional Children School,55
39,54_Shahidi,24
39,55_Ayande Sazan Novin,69
39,56_Erfan High School,49
39,57_Dehkhoda And Farabi High school,31
39,58_,31
39,59_Shirodi and Haj Seyed Fazlollah Ghavam,34
39,60_Sheykh e Toosi and Kalini,34
39,61_,26
39,62_Abdollahi School,63
39,63_Sa'adat School,63
39,64_Valiasr,35
39,65_Aghmashe High School,50
39,66_,37
39,67_,44
39,68_,44
39,69_Hemmat School,37
39,70_,33
39,71_,53
39,72_,61
39,73_,49
39,74_,41
39,75_,39
39,76_,40
39,77_,50
39,78_,51
39,79_Allame Jafari High school,59
39,80_,56
39,81_,49
39,82_,40
40,01_Mohammad Taghi Nourozi,61
40,02_,57
40,03_Qods Highschool,55
40,04_استعدادهای درخشان شهیدان شالباف,65
40,05_Sepide Kashani,46
40,06_Bokharaei High School,52
40,07_Tohid school,48
40,08_Pasargad High Scored,63
40,09_Farzanegan Sampad (NODET) High school,61
40,10_,52
40,11_,63
40,12_Pasdaran highschool,35
40,13_,65
40,14_,50
40,15_,29
40,16_,65
40,17_,62
40,18_,56
40,19_Erfan,52
40,20_Khatamol anbia Technical School,60
40,21_Enghelab-e-Eslami Technical school,62
40,22_Shahed,52
40,23_Shahed,53
40,24_,53
40,25_,47
40,26_Chamran,41
40,27_Nourozian School,49
40,28_Nourozian School Building,49
40,29_,34
40,30_,33
40,31_,46
40,32_Shahed School,61
40,33_Martyr Babayi elites Highschool,58
40,34_,47
40,35_Jaberebn e Hayyan,67
40,36_Nejatiye,66
40,37_,48
40,38_,41
40,39_Daneshmand High School,75
40,40_Amin Rambood,38
40,41_,38
40,42_,48
40,43_Reshadat,49
40,44_,40
40,45_,41
40,46_,68
40,47_,66
40,48_,36
40,49_Sadra,51
40,50_,64
40,51_Tarbiat,44
40,52_,57
40,53_Exceptional Children School,59
40,54_Shahidi,32
40,55_Ayande Sazan Novin,77
40,56_Erfan High School,55
40,57_Dehkhoda And Farabi High school,37
40,58_,37
40,59_Shirodi and Haj Seyed Fazlollah Ghavam,42
40,60_Sheykh e Toosi and Kalini,42
40,61_,34
40,62_Abdollahi School,69
40,63_Sa'adat School,69
40,64_Valiasr,43
40,65_Aghmashe High School,58
40,66_,43
40,67_,48
40,68_,48
40,69_Hemmat School,43
40,70_,41
40,71_,61
40,72_,65
40,73_,53
40,74_,45
40,75_,43
40,76_,44
40,77_,54
40,78_,55
40,79_Allame Jafari High school,63
40,80_,64
40,81_,57
40,82_,48
41,01_Mohammad Taghi Nourozi,35
41,02_,55
41,03_Qods Highschool,29
41,04_استعدادهای درخشان شهیدان شالباف,56
41,05_Sepide Kashani,41
41,06_Bokharaei High School,44
41,07_Tohid school,24
41,08_Pasargad High Scored,32
41,09_Farzanegan Sampad (NODET) High school,45
41,10_,50
41,11_,32
41,12_Pasdaran highschool,25
41,13_,54
41,14_,25
41,15_,26
41,16_,48
41,17_,45
41,18_,41
41,19_Erfan,39
41,20_Khatamol anbia Technical School,44
41,21_Enghelab-e-Eslami Technical school,46
41,22_Shahed,37
41,23_Shahed,36
41,24_,41
41,25_,36
41,26_Chamran,40
41,27_Nourozian School,37
41,28_Nourozian School Building,37
41,29_,11
41,30_,11
41,31_,22
41,32_Shahed School,45
41,33_Martyr Babayi elites Highschool,41
41,34_,36
41,35_Jaberebn e Hayyan,54
41,36_Nejatiye,51
41,37_,35
41,38_,19
41,39_Daneshmand High School,60
41,40_Amin Rambood,28
41,41_,41
41,42_,42
41,43_Reshadat,39
41,44_,36
41,45_,37
41,46_,49
41,47_,47
41,48_,7
41,49_Sadra,36
41,50_,62
41,51_Tarbiat,52
41,52_,60
41,53_Exceptional Children School,62
41,54_Shahidi,22
41,55_Ayande Sazan Novin,62
41,56_Erfan High School,42
41,57_Dehkhoda And Farabi High school,31
41,58_,31
41,59_Shirodi and Haj Seyed Fazlollah Ghavam,25
41,60_Sheykh e Toosi and Kalini,25
41,61_,14
41,62_Abdollahi School,55
41,63_Sa'adat School,56
41,64_Valiasr,18
41,65_Aghmashe High School,31
41,66_,40
41,67_,43
41,68_,42
41,69_Hemmat School,40
41,70_,12
41,71_,46
41,72_,63
41,73_,56
