from_id,to_id,travel_time
31,72_Qarz Al-Hasaneh Mehr Iran Bank,61
31,73_Bank Maskan,62
31,74_Bank Saderat Iran,43
31,75_Bank Sepah,43
31,76_Tejarat Bank,28
31,77_Bank Melli Iran,46
31,78_Bank mehr iran,51
31,79_Bank Sepah,59
31,80_Bank Sepah,50
31,81_Bank Melli Iran,60
31,82_Shahr Bank,45
31,83_Bank Sepah,45
31,84_Bank Melli Iran,49
31,85_Bank Saderat Iran,47
31,86_Bank Sepah,48
31,87_Bank Keshavarzi Iran,38
31,88_Bank Sepah,42
31,89_Bank Sepah,26
31,90_Bank Melli Iran,27
31,91_Ayandeh Bank,46
31,92_Bank Pasargad,50
31,93_Bank Melli Iran,44
31,94_Bank Mellat,46
31,95_Mehr Eqtesad Bank,46
31,96_EN Bank,34
31,97_Bank Keshavarzi Iran,41
31,98_Tejarat Bank,29
31,99_Bank Melli Iran,28
31,100_Bank Keshavarzi Iran,46
31,101_Bank Melli Iran,47
31,102_Bank Mellat,53
31,103_Bank Maskan,31
31,104_Tejarat Bank,46
31,105_Bank Maskan,46
31,106_Sarmayeh Bank,45
31,107_Bank Sepah,36
31,108_Bank Melli Iran,39
31,109_Sarmayeh Bank,42
31,110_Bank Saderat Iran,46
32,01_Bank Melli Iran,47
32,02_Bank Maskan,54
32,03_Bank Sepah,48
32,04_Bank Mellat,46
32,05_Bank Saderat Iran,51
32,06_Bank Mellat,50
32,07_Mehr,50
32,08_Refah Bank,50
32,09_Bank Maskan,48
32,10_Bank Sepah,21
32,11_Bank Sepah,50
32,12_Melli Bank,55
32,13_EN Bank,27
32,14_Bank Maskan,53
32,15_Bank Maskan,28
32,16_Bank Saderat Iran,27
32,17_Bank Mellat,30
32,18_Saman Bank,47
32,19_Bank Melli Iran,42
32,20_Gardeshgari,46
32,21_Bank Maskan,49
32,22_Samen Bank,47
32,23_Tejarat Bank,49
32,24_Bank Maskan,48
32,25_Bank Melli Iran,40
32,26_Bank Keshavarzi Iran,41
32,27_Bank Saderat Iran,25
32,28_Bank Saderat Iran,30
32,29_Bank Keshavarzi Iran,19
32,30_Bank Sepah,18
32,31_Refah Bank,19
32,32_Shahr Bank,49
32,33_Sepah Bank,45
32,34_Bank of Industry and Mine,43
32,35_Ghavamin Bank,50
32,36_Mehr Eqtesad Bank,20
32,37_Bank Melli Iran,28
32,38_Tejarat Bank,23
32,39_Bank Melli Iran,25
32,40_Bank Mellat,25
32,41_Bank Melli Iran,32
32,42_Bank Saderat Iran,30
32,43_Bank Sepah,33
32,44_Bank Maskan,55
32,45_Tejarat Bank,36
32,46_Bank Saderat Iran,48
32,47_Tejarat Bank,49
32,48_Ansar Bank,42
32,49_Bank Day,44
32,50_Bank Saderat Iran,40
32,51_Kosar Financial Institute,40
32,52_Bank Mellat,32
32,53_Post Bank of Iran,30
32,54_Tejarat Bank,35
32,55_Bank Keshavarzi Iran,35
32,56_Ansar Bank,35
32,57_Bank Melli Iran,34
32,58_Bank Melli Iran,31
32,59_Bank Saderat Iran,57
32,60_Bank Mellat,61
32,61_TT Bank,45
32,62_Bank Sepah,39
32,63_Hekmat Iranian Bank,43
32,64_Bank Mellat,43
32,65_Post Bank of Iran,29
32,66_Refah Bank,44
32,67_Bank Keshavarzi Iran,38
32,68_Refah Bank,71
32,69_Bank Keshavarzi Iran,62
32,70_Bank Melli Iran,62
32,71_Bank Saderat Iran,61
32,72_Qarz Al-Hasaneh Mehr Iran Bank,61
32,73_Bank Maskan,60
