from_id,to_id,travel_time
97,Mehregan Hospital,48
97,Dehkhoda Hospital,41
99,Pasteur Hospital,47
99,Mehregan Hospital,43
99,Dehkhoda Hospital,35
100,Pasteur Hospital,53
100,Mehregan Hospital,51
100,Dehkhoda Hospital,47
98,Pasteur Hospital,46
98,Mehregan Hospital,46
98,Dehkhoda Hospital,40
101,Pasteur Hospital,49
101,Mehregan Hospital,43
101,Dehkhoda Hospital,37
102,Pasteur Hospital,53
102,Mehregan Hospital,43
102,Dehkhoda Hospital,34
103,Pasteur Hospital,52
103,Mehregan Hospital,45
103,Dehkhoda Hospital,36
104,Pasteur Hospital,63
104,Mehregan Hospital,53
104,Dehkhoda Hospital,44
105,Pasteur Hospital,54
105,Mehregan Hospital,51
105,Dehkhoda Hospital,42
107,Pasteur Hospital,52
107,Mehregan Hospital,51
107,Dehkhoda Hospital,46
108,Pasteur Hospital,60
108,Mehregan Hospital,59
108,Dehkhoda Hospital,54
109,Pasteur Hospital,54
109,Mehregan Hospital,54
109,Dehkhoda Hospital,48
110,Pasteur Hospital,53
110,Mehregan Hospital,51
110,Dehkhoda Hospital,46
111,Pasteur Hospital,45
111,Mehregan Hospital,49
111,Dehkhoda Hospital,38
112,Pasteur Hospital,48
112,Mehregan Hospital,47
112,Dehkhoda Hospital,38
113,Pasteur Hospital,62
113,Mehregan Hospital,58
113,Dehkhoda Hospital,49
114,Pasteur Hospital,50
114,Mehregan Hospital,49
114,Dehkhoda Hospital,40
115,Pasteur Hospital,58
115,Mehregan Hospital,57
115,Dehkhoda Hospital,52
116,Pasteur Hospital,66
116,Mehregan Hospital,62
116,Dehkhoda Hospital,57
117,Pasteur Hospital,50
117,Mehregan Hospital,54
117,Dehkhoda Hospital,43
106,Pasteur Hospital,56
106,Mehregan Hospital,59
106,Dehkhoda Hospital,50
118,Pasteur Hospital,65
118,Mehregan Hospital,57
118,Dehkhoda Hospital,54
119,Pasteur Hospital,56
119,Mehregan Hospital,56
119,Dehkhoda Hospital,50
120,Pasteur Hospital,22
120,Mehregan Hospital,25
120,Dehkhoda Hospital,31
121,Pasteur Hospital,21
121,Mehregan Hospital,21
121,Dehkhoda Hospital,30
122,Pasteur Hospital,39
122,Mehregan Hospital,34
122,Dehkhoda Hospital,22
123,Pasteur Hospital,49
123,Mehregan Hospital,43
123,Dehkhoda Hospital,40
124,Pasteur Hospital,38
124,Mehregan Hospital,39
124,Dehkhoda Hospital,31
125,Pasteur Hospital,40
125,Mehregan Hospital,34
125,Dehkhoda Hospital,27
126,Pasteur Hospital,45
126,Mehregan Hospital,37
126,Dehkhoda Hospital,33
127,Pasteur Hospital,51
127,Mehregan Hospital,47
127,Dehkhoda Hospital,38
128,Pasteur Hospital,45
128,Mehregan Hospital,48
128,Dehkhoda Hospital,38
129,Pasteur Hospital,62
129,Mehregan Hospital,54
129,Dehkhoda Hospital,45
130,Pasteur Hospital,56
130,Mehregan Hospital,55
130,Dehkhoda Hospital,46
131,Pasteur Hospital,55
131,Mehregan Hospital,54
131,Dehkhoda Hospital,45
132,Pasteur Hospital,57
132,Mehregan Hospital,56
132,Dehkhoda Hospital,51
133,Pasteur Hospital,59
133,Mehregan Hospital,55
133,Dehkhoda Hospital,50
134,Pasteur Hospital,52
134,Mehregan Hospital,50
134,Dehkhoda Hospital,45
135,Pasteur Hospital,53
135,Mehregan Hospital,53
135,Dehkhoda Hospital,47
157,Pasteur Hospital,39
157,Mehregan Hospital,33
157,Dehkhoda Hospital,26
158,Pasteur Hospital,42
158,Mehregan Hospital,45
158,Dehkhoda Hospital,35
160,Pasteur Hospital,44
160,Mehregan Hospital,43
160,Dehkhoda Hospital,35
