from_id,to_id,travel_time
75,SayyadShirazi Barekat market,48
75,Caspian (Elahieh) Barekat market,43
76,Sepah Market,42
76,Mahdiye Market,56
76,Qazvin Central Fruit and Vegetable Market,45
76,Minoudar Fruit and Vegetable Market,27
76,Qazvin Bazar fruits part,26
76,SayyadShirazi Barekat market,42
76,Caspian (Elahieh) Barekat market,41
77,Sepah Market,35
77,Mahdiye Market,36
77,Qazvin Central Fruit and Vegetable Market,52
77,Minoudar Fruit and Vegetable Market,35
77,Qazvin Bazar fruits part,27
77,SayyadShirazi Barekat market,51
77,Caspian (Elahieh) Barekat market,49
78,Sepah Market,34
78,Mahdiye Market,42
78,Qazvin Central Fruit and Vegetable Market,50
78,Minoudar Fruit and Vegetable Market,29
78,Qazvin Bazar fruits part,25
78,SayyadShirazi Barekat market,45
78,Caspian (Elahieh) Barekat market,45
79,Sepah Market,40
79,Mahdiye Market,46
79,Qazvin Central Fruit and Vegetable Market,52
79,Minoudar Fruit and Vegetable Market,25
79,Qazvin Bazar fruits part,22
79,SayyadShirazi Barekat market,37
79,Caspian (Elahieh) Barekat market,38
80,Sepah Market,41
80,Mahdiye Market,55
80,Qazvin Central Fruit and Vegetable Market,48
80,Minoudar Fruit and Vegetable Market,27
80,Qazvin Bazar fruits part,22
80,SayyadShirazi Barekat market,38
80,Caspian (Elahieh) Barekat market,39
81,Sepah Market,39
81,Mahdiye Market,37
81,Qazvin Central Fruit and Vegetable Market,60
81,Minoudar Fruit and Vegetable Market,32
81,Qazvin Bazar fruits part,34
81,SayyadShirazi Barekat market,51
81,Caspian (Elahieh) Barekat market,46
82,Sepah Market,39
82,Mahdiye Market,32
82,Qazvin Central Fruit and Vegetable Market,56
82,Minoudar Fruit and Vegetable Market,29
82,Qazvin Bazar fruits part,31
82,SayyadShirazi Barekat market,48
82,Caspian (Elahieh) Barekat market,43
83,Sepah Market,36
83,Mahdiye Market,31
83,Qazvin Central Fruit and Vegetable Market,53
83,Minoudar Fruit and Vegetable Market,27
83,Qazvin Bazar fruits part,29
83,SayyadShirazi Barekat market,46
83,Caspian (Elahieh) Barekat market,42
84,Sepah Market,43
84,Mahdiye Market,37
84,Qazvin Central Fruit and Vegetable Market,63
84,Minoudar Fruit and Vegetable Market,33
84,Qazvin Bazar fruits part,38
84,SayyadShirazi Barekat market,52
84,Caspian (Elahieh) Barekat market,47
85,Sepah Market,39
85,Mahdiye Market,37
85,Qazvin Central Fruit and Vegetable Market,54
85,Minoudar Fruit and Vegetable Market,24
85,Qazvin Bazar fruits part,30
85,SayyadShirazi Barekat market,43
85,Caspian (Elahieh) Barekat market,40
86,Sepah Market,39
86,Mahdiye Market,31
86,Qazvin Central Fruit and Vegetable Market,53
86,Minoudar Fruit and Vegetable Market,25
86,Qazvin Bazar fruits part,31
86,SayyadShirazi Barekat market,44
86,Caspian (Elahieh) Barekat market,39
87,Sepah Market,36
87,Mahdiye Market,24
87,Qazvin Central Fruit and Vegetable Market,57
87,Minoudar Fruit and Vegetable Market,30
87,Qazvin Bazar fruits part,32
87,SayyadShirazi Barekat market,49
87,Caspian (Elahieh) Barekat market,44
88,Sepah Market,39
88,Mahdiye Market,28
88,Qazvin Central Fruit and Vegetable Market,57
88,Minoudar Fruit and Vegetable Market,28
88,Qazvin Bazar fruits part,32
88,SayyadShirazi Barekat market,47
88,Caspian (Elahieh) Barekat market,42
89,Sepah Market,38
89,Mahdiye Market,34
89,Qazvin Central Fruit and Vegetable Market,57
89,Minoudar Fruit and Vegetable Market,16
89,Qazvin Bazar fruits part,34
89,SayyadShirazi Barekat market,35
89,Caspian (Elahieh) Barekat market,32
90,Sepah Market,48
90,Mahdiye Market,53
90,Qazvin Central Fruit and Vegetable Market,55
90,Minoudar Fruit and Vegetable Market,28
90,Qazvin Bazar fruits part,27
90,SayyadShirazi Barekat market,35
90,Caspian (Elahieh) Barekat market,40
91,Sepah Market,49
91,Mahdiye Market,46
91,Qazvin Central Fruit and Vegetable Market,58
91,Minoudar Fruit and Vegetable Market,20
91,Qazvin Bazar fruits part,29
91,SayyadShirazi Barekat market,31
91,Caspian (Elahieh) Barekat market,32
92,Sepah Market,47
92,Mahdiye Market,29
92,Qazvin Central Fruit and Vegetable Market,72
92,Minoudar Fruit and Vegetable Market,47
92,Qazvin Bazar fruits part,43
92,SayyadShirazi Barekat market,66
92,Caspian (Elahieh) Barekat market,61
93,Sepah Market,43
93,Mahdiye Market,22
93,Qazvin Central Fruit and Vegetable Market,67
93,Minoudar Fruit and Vegetable Market,40
93,Qazvin Bazar fruits part,39
93,SayyadShirazi Barekat market,59
93,Caspian (Elahieh) Barekat market,56
94,Sepah Market,46
94,Mahdiye Market,40
94,Qazvin Central Fruit and Vegetable Market,61
94,Minoudar Fruit and Vegetable Market,16
94,Qazvin Bazar fruits part,33
94,SayyadShirazi Barekat market,35
94,Caspian (Elahieh) Barekat market,33
95,Sepah Market,45
95,Mahdiye Market,35
95,Qazvin Central Fruit and Vegetable Market,64
95,Minoudar Fruit and Vegetable Market,17
95,Qazvin Bazar fruits part,40
95,SayyadShirazi Barekat market,35
95,Caspian (Elahieh) Barekat market,33
96,Sepah Market,46
96,Mahdiye Market,25
96,Qazvin Central Fruit and Vegetable Market,67
96,Minoudar Fruit and Vegetable Market,32
96,Qazvin Bazar fruits part,42
96,SayyadShirazi Barekat market,53
96,Caspian (Elahieh) Barekat market,50
97,Sepah Market,58
97,Mahdiye Market,57
97,Qazvin Central Fruit and Vegetable Market,65
97,Minoudar Fruit and Vegetable Market,29
97,Qazvin Bazar fruits part,37
97,SayyadShirazi Barekat market,28
97,Caspian (Elahieh) Barekat market,40
99,Sepah Market,52
99,Mahdiye Market,17
99,Qazvin Central Fruit and Vegetable Market,75
99,Minoudar Fruit and Vegetable Market,26
99,Qazvin Bazar fruits part,50
99,SayyadShirazi Barekat market,49
99,Caspian (Elahieh) Barekat market,47
100,Sepah Market,61
100,Mahdiye Market,55
100,Qazvin Central Fruit and Vegetable Market,68
100,Minoudar Fruit and Vegetable Market,24
100,Qazvin Bazar fruits part,40
100,SayyadShirazi Barekat market,14
100,Caspian (Elahieh) Barekat market,29
98,Sepah Market,56
98,Mahdiye Market,43
98,Qazvin Central Fruit and Vegetable Market,63
98,Minoudar Fruit and Vegetable Market,10
98,Qazvin Bazar fruits part,35
98,SayyadShirazi Barekat market,23
98,Caspian (Elahieh) Barekat market,30
101,Sepah Market,54
101,Mahdiye Market,21
101,Qazvin Central Fruit and Vegetable Market,78
101,Minoudar Fruit and Vegetable Market,44
101,Qazvin Bazar fruits part,51
101,SayyadShirazi Barekat market,66
101,Caspian (Elahieh) Barekat market,60
102,Sepah Market,54
102,Mahdiye Market,16
102,Qazvin Central Fruit and Vegetable Market,75
102,Minoudar Fruit and Vegetable Market,44
102,Qazvin Bazar fruits part,50
102,SayyadShirazi Barekat market,67
102,Caspian (Elahieh) Barekat market,59
103,Sepah Market,54
103,Mahdiye Market,14
