from_id,to_id,travel_time
63,Pars Commercial Complex,23
63,,34
63,Clothing and textiles section of Qazvin Bazaar,14
63,Noor Complex,34
63,Dariush Shopping Center,33
63,Alghadir Commercial Complex,29
63,Iranian Shopping Center,29
64,City Star Shopping Center,5
64,Tejarat Tower of Qazvin,16
64,Narvan Shopping Center,23
64,Mehr o Mah,3
64,Abadgaran Shopping Center,14
64,Persian Gulf Tower,15
64,Alborz Commerical,15
64,Pars Commercial Complex,40
64,,52
64,Clothing and textiles section of Qazvin Bazaar,25
64,Noor Complex,19
64,Dariush Shopping Center,20
64,Alghadir Commercial Complex,13
64,Iranian Shopping Center,11
65,City Star Shopping Center,22
65,Tejarat Tower of Qazvin,27
65,Narvan Shopping Center,27
65,Mehr o Mah,23
65,Abadgaran Shopping Center,30
65,Persian Gulf Tower,23
65,Alborz Commerical,29
65,Pars Commercial Complex,34
65,,48
65,Clothing and textiles section of Qazvin Bazaar,34
65,Noor Complex,21
65,Dariush Shopping Center,22
65,Alghadir Commercial Complex,29
65,Iranian Shopping Center,29
66,City Star Shopping Center,7
66,Tejarat Tower of Qazvin,14
66,Narvan Shopping Center,21
66,Mehr o Mah,5
66,Abadgaran Shopping Center,13
66,Persian Gulf Tower,20
66,Alborz Commerical,16
66,Pars Commercial Complex,38
66,,50
66,Clothing and textiles section of Qazvin Bazaar,25
66,Noor Complex,17
66,Dariush Shopping Center,18
66,Alghadir Commercial Complex,15
66,Iranian Shopping Center,8
67,City Star Shopping Center,17
67,Tejarat Tower of Qazvin,29
67,Narvan Shopping Center,29
67,Mehr o Mah,17
67,Abadgaran Shopping Center,26
67,Persian Gulf Tower,21
67,Alborz Commerical,26
67,Pars Commercial Complex,36
67,,50
67,Clothing and textiles section of Qazvin Bazaar,33
67,Noor Complex,23
67,Dariush Shopping Center,24
67,Alghadir Commercial Complex,24
67,Iranian Shopping Center,23
68,City Star Shopping Center,11
68,Tejarat Tower of Qazvin,10
68,Narvan Shopping Center,20
68,Mehr o Mah,10
68,Abadgaran Shopping Center,13
68,Persian Gulf Tower,25
68,Alborz Commerical,21
68,Pars Commercial Complex,34
68,,48
68,Clothing and textiles section of Qazvin Bazaar,21
68,Noor Complex,17
68,Dariush Shopping Center,18
68,Alghadir Commercial Complex,19
68,Iranian Shopping Center,8
69,City Star Shopping Center,17
69,Tejarat Tower of Qazvin,11
69,Narvan Shopping Center,23
69,Mehr o Mah,18
69,Abadgaran Shopping Center,18
69,Persian Gulf Tower,28
69,Alborz Commerical,23
69,Pars Commercial Complex,30
69,,43
69,Clothing and textiles section of Qazvin Bazaar,18
69,Noor Complex,18
69,Dariush Shopping Center,19
69,Alghadir Commercial Complex,22
69,Iranian Shopping Center,11
70,City Star Shopping Center,15
70,Tejarat Tower of Qazvin,20
70,Narvan Shopping Center,22
70,Mehr o Mah,13
70,Abadgaran Shopping Center,24
70,Persian Gulf Tower,21
70,Alborz Commerical,24
70,Pars Commercial Complex,37
70,,50
70,Clothing and textiles section of Qazvin Bazaar,33
70,Noor Complex,19
70,Dariush Shopping Center,21
70,Alghadir Commercial Complex,23
70,Iranian Shopping Center,14
71,City Star Shopping Center,14
71,Tejarat Tower of Qazvin,12
71,Narvan Shopping Center,16
71,Mehr o Mah,12
71,Abadgaran Shopping Center,23
71,Persian Gulf Tower,25
71,Alborz Commerical,23
71,Pars Commercial Complex,37
71,,48
71,Clothing and textiles section of Qazvin Bazaar,29
71,Noor Complex,11
71,Dariush Shopping Center,12
71,Alghadir Commercial Complex,22
71,Iranian Shopping Center,11
72,City Star Shopping Center,13
72,Tejarat Tower of Qazvin,9
72,Narvan Shopping Center,13
72,Mehr o Mah,11
72,Abadgaran Shopping Center,18
72,Persian Gulf Tower,25
72,Alborz Commerical,22
72,Pars Commercial Complex,34
72,,46
72,Clothing and textiles section of Qazvin Bazaar,27
72,Noor Complex,8
72,Dariush Shopping Center,10
72,Alghadir Commercial Complex,21
72,Iranian Shopping Center,7
73,City Star Shopping Center,24
73,Tejarat Tower of Qazvin,18
73,Narvan Shopping Center,30
73,Mehr o Mah,25
