from_id,to_id,travel_time
33,Comprehensive Health Services Center No. 13 (Bano Mohtasham),33
36,Farhangian Clinic,33
36,Ghaem Clinic,24
36,Boo Alii Sina Clinic,26
36,Emam Ali Clinic 24hours,16
36,Sina Clinic,42
36,Red Crescent General and Specialized Clinic,24
36,24h Clinic of Minoudar,57
36,Goharshad Clinic,68
36,Parsian,41
36,Specialized Clinics of Velayat Hospital,63
36,Imam Khomeini Clinic,51
36,Shahid Pakravan Clinic,46
36,Imam Sajjad Clinic,43
36,Community health centre No. 2,15
36,Community health centre No. 3,12
36,Imam Hussein Clinic and Doctors Building,27
36,Community health centre No. 7 (Ferdosi),35
36,Community health centre No. 6 (Valiasr),24
36,Aref Clinic,37
36,Community health centre (Madani),42
36,Radmehr Specialized Clinic,44
36,Razi Medical Clinic,41
36,Shahid Bolandian Health Center,45
36,Community health centre (Poonak number11),56
36,Amir Ol-Mo'menin Clinic,60
36,Abotaleb Taghavi Clinic,61
36,Yasin clinic,45
36,Community health centre (Alijani No. 8),55
36,Community health centre (HadiAbad number9),51
36,Shohadaye Naja Clinic,45
36,Community health centre (Navab No. 8),41
36,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,38
36,Community health centre (Sadi),38
36,Community health centre (Tabriz),37
36,Milad Clinic,42
36,Mehregan Clinic,39
36,Poonak Clinic,54
36,Aria Clinic,49
36,Mohammadzadeh Specialized Clinic,52
36,Comprehensive Health Services Center No. 13 (Bano Mohtasham),26
37,Farhangian Clinic,28
37,Ghaem Clinic,19
37,Boo Alii Sina Clinic,21
37,Emam Ali Clinic 24hours,12
37,Sina Clinic,47
37,Red Crescent General and Specialized Clinic,21
37,24h Clinic of Minoudar,57
37,Goharshad Clinic,65
37,Parsian,46
37,Specialized Clinics of Velayat Hospital,65
37,Imam Khomeini Clinic,52
37,Shahid Pakravan Clinic,46
37,Imam Sajjad Clinic,44
37,Community health centre No. 2,13
37,Community health centre No. 3,7
37,Imam Hussein Clinic and Doctors Building,22
37,Community health centre No. 7 (Ferdosi),30
37,Community health centre No. 6 (Valiasr),27
37,Aref Clinic,37
37,Community health centre (Madani),47
37,Radmehr Specialized Clinic,49
37,Razi Medical Clinic,46
37,Shahid Bolandian Health Center,50
37,Community health centre (Poonak number11),61
37,Amir Ol-Mo'menin Clinic,61
37,Abotaleb Taghavi Clinic,58
37,Yasin clinic,50
37,Community health centre (Alijani No. 8),54
37,Community health centre (HadiAbad number9),46
37,Shohadaye Naja Clinic,39
37,Community health centre (Navab No. 8),35
37,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,33
37,Community health centre (Sadi),33
37,Community health centre (Tabriz),30
37,Milad Clinic,38
37,Mehregan Clinic,44
37,Poonak Clinic,59
37,Aria Clinic,54
37,Mohammadzadeh Specialized Clinic,57
37,Comprehensive Health Services Center No. 13 (Bano Mohtasham),23
38,Farhangian Clinic,30
38,Ghaem Clinic,20
38,Boo Alii Sina Clinic,22
38,Emam Ali Clinic 24hours,15
38,Sina Clinic,46
38,Red Crescent General and Specialized Clinic,20
38,24h Clinic of Minoudar,57
38,Goharshad Clinic,63
38,Parsian,46
38,Specialized Clinics of Velayat Hospital,65
38,Imam Khomeini Clinic,52
38,Shahid Pakravan Clinic,43
38,Imam Sajjad Clinic,41
38,Community health centre No. 2,23
38,Community health centre No. 3,10
38,Imam Hussein Clinic and Doctors Building,23
38,Community health centre No. 7 (Ferdosi),31
38,Community health centre No. 6 (Valiasr),33
38,Aref Clinic,40
38,Community health centre (Madani),47
38,Radmehr Specialized Clinic,49
38,Razi Medical Clinic,47
38,Shahid Bolandian Health Center,50
38,Community health centre (Poonak number11),60
38,Amir Ol-Mo'menin Clinic,61
38,Abotaleb Taghavi Clinic,57
38,Yasin clinic,49
38,Community health centre (Alijani No. 8),54
38,Community health centre (HadiAbad number9),42
38,Shohadaye Naja Clinic,36
38,Community health centre (Navab No. 8),31
38,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,34
38,Community health centre (Sadi),29
38,Community health centre (Tabriz),24
38,Milad Clinic,38
38,Mehregan Clinic,44
38,Poonak Clinic,58
38,Aria Clinic,56
38,Mohammadzadeh Specialized Clinic,56
38,Comprehensive Health Services Center No. 13 (Bano Mohtasham),23
39,Farhangian Clinic,32
39,Ghaem Clinic,23
39,Boo Alii Sina Clinic,25
39,Emam Ali Clinic 24hours,20
39,Sina Clinic,47
39,Red Crescent General and Specialized Clinic,24
39,24h Clinic of Minoudar,53
39,Goharshad Clinic,59
39,Parsian,47
39,Specialized Clinics of Velayat Hospital,61
39,Imam Khomeini Clinic,48
39,Shahid Pakravan Clinic,42
39,Imam Sajjad Clinic,41
39,Community health centre No. 2,29
39,Community health centre No. 3,19
39,Imam Hussein Clinic and Doctors Building,26
39,Community health centre No. 7 (Ferdosi),33
39,Community health centre No. 6 (Valiasr),40
